/BL (modelFiles=gpdk045.scs:ss) X,/BL (modelFiles=gpdk045.scs:ss) Y,/BLB (modelFiles=gpdk045.scs:ss) X,/BLB (modelFiles=gpdk045.scs:ss) Y,/Q (modelFiles=gpdk045.scs:ss) X,/Q (modelFiles=gpdk045.scs:ss) Y,/QB (modelFiles=gpdk045.scs:ss) X,/QB (modelFiles=gpdk045.scs:ss) Y,/VDD (modelFiles=gpdk045.scs:ss) X,/VDD (modelFiles=gpdk045.scs:ss) Y,/WL (modelFiles=gpdk045.scs:ss) X,/WL (modelFiles=gpdk045.scs:ss) Y,/V0/PLUS (modelFiles=gpdk045.scs:ss) X,/V0/PLUS (modelFiles=gpdk045.scs:ss) Y
5.929229413010999e-09,0.8,5.929229413010999e-09,0,5.929229413010999e-09,0.8000000100790065,5.929229413010999e-09,8.571174722433251e-07,5.929229413010999e-09,0.8,5.929229413010999e-09,0.8,5.929229413010999e-09,-1.866151916613178e-07
5.999999999999999e-09,0.8,5.999999999999999e-09,0,5.999999999999999e-09,0.7999992870516575,5.999999999999999e-09,5.661124846913635e-07,5.999999999999999e-09,0.8,5.999999999999999e-09,0.8,5.999999999999999e-09,1.865676277701336e-07
6.000005214842999e-09,0.8,6.000005214842999e-09,0,6.000005214842999e-09,0.7999812074037084,6.000005214842999e-09,-2.641812147187353e-05,6.000005214842999e-09,0.8,6.000005214842999e-09,0.7995828125000418,6.000005214842999e-09,-9.824374219699286e-07
6.000015644530999e-09,0.8,6.000015644530999e-09,0,6.000015644530999e-09,0.7999386059774712,6.000015644530999e-09,-9.345225255525348e-05,6.000015644530999e-09,0.8,6.000015644530999e-09,0.7987484375001253,6.000015644530999e-09,-1.817535176684377e-06
6.000036503906e-09,0.8,6.000036503906e-09,0,6.000036503906e-09,0.7998512723269305,6.000036503906e-09,-0.0002326649081296183,6.000036503906e-09,0.8,6.000036503906e-09,0.7970796875002922,6.000036503906e-09,-1.401263022462089e-06
6.000078222656e-09,0.8,6.000078222656e-09,0,6.000078222656e-09,0.7996811711023278,6.000078222656e-09,-0.0005011675045156857,6.000078222656e-09,0.8,6.000078222656e-09,0.7937421875006262,6.000078222656e-09,-1.672438296750895e-06
6.000161660156e-09,0.8,6.000161660156e-09,0,6.000161660156e-09,0.7993429233788829,6.000161660156e-09,-0.001033842982014703,6.000161660156e-09,0.8,6.000161660156e-09,0.7870671875012941,6.000161660156e-09,-1.42340678398742e-06
6.000328535156e-09,0.8,6.000328535156e-09,0,6.000328535156e-09,0.7986870697625659,6.000328535156e-09,-0.002054070891337586,6.000328535156e-09,0.8,6.000328535156e-09,0.77371718750263,6.000328535156e-09,-1.605399210052875e-06
6.000662285155999e-09,0.8,6.000662285155999e-09,0,6.000662285155999e-09,0.797441259694242,6.000662285155999e-09,-0.003954574095700435,6.000662285155999e-09,0.8,6.000662285155999e-09,0.7470171875053015,6.000662285155999e-09,-1.349626938961274e-06
6.001329785155999e-09,0.8,6.001329785155999e-09,0,6.001329785155999e-09,0.7951978142544297,6.001329785155999e-09,-0.007251657606787624,6.001329785155999e-09,0.8,6.001329785155999e-09,0.6936171875106449,6.001329785155999e-09,-1.465649040670388e-06
6.002664785155e-09,0.8,6.002664785155e-09,0,6.002664785155e-09,0.7915546448614021,6.002664785155e-09,-0.01219759008104132,6.002664785155e-09,0.8,6.002664785155e-09,0.5868171875213315,6.002664785155e-09,-1.131839449563056e-06
6.005334785155e-09,0.8,6.005334785155e-09,0,6.005334785155e-09,0.7870707184660635,6.005334785155e-09,-0.01630013362998653,6.005334785155e-09,0.8,6.005334785155e-09,0.3732171875427046,6.005334785155e-09,-1.00139228870994e-06
6.007783019622999e-09,0.8,6.007783019622999e-09,0,6.007783019622999e-09,0.7849159479298268,6.007783019622999e-09,-0.01634295637313968,6.007783019622999e-09,0.8,6.007783019622999e-09,0.1773584301550231,6.007783019622999e-09,-8.322304622761941e-07
6.008891509810999e-09,0.8,6.008891509810999e-09,0,6.008891509810999e-09,0.7841558903650809,6.008891509810999e-09,-0.01617596297442546,6.008891509810999e-09,0.8,6.008891509810999e-09,0.08867921507754462,6.008891509810999e-09,-1.037024342572499e-06
6.01e-09,0.8,6.01e-09,0,6.01e-09,0.7834712061645666,6.01e-09,-0.01601188284870341,6.01e-09,0.8,6.01e-09,6.616929226765933e-14,6.01e-09,-8.790901709222128e-07
6.010001303709999e-09,0.8,6.010001303709999e-09,0,6.010001303709999e-09,0.7834733785127801,6.010001303709999e-09,-0.01600891920952467,6.010001303709999e-09,0.8,6.010001303709999e-09,0,6.010001303709999e-09,-6.108291404992658e-07
6.010001955565999e-09,0.8,6.010001955565999e-09,0,6.010001955565999e-09,0.7834746841332536,6.010001955565999e-09,-0.01600721964719342,6.010001955565999e-09,0.8,6.010001955565999e-09,0,6.010001955565999e-09,-4.645317249365174e-07
6.010003259276999e-09,0.8,6.010003259276999e-09,0,6.010003259276999e-09,0.7834779976772056,6.010003259276999e-09,-0.01600304958482326,6.010003259276999e-09,0.8,6.010003259276999e-09,0,6.010003259276999e-09,-2.187951069777611e-07
6.010005866699e-09,0.8,6.010005866699e-09,0,6.010005866699e-09,0.7834851588927756,6.010005866699e-09,-0.01599395724102984,6.010005866699e-09,0.8,6.010005866699e-09,0,6.010005866699e-09,-2.818605681921842e-08
6.01000717041e-09,0.8,6.01000717041e-09,0,6.01000717041e-09,0.7834887144268474,6.01000717041e-09,-0.01598941277143943,6.01000717041e-09,0.8,6.01000717041e-09,0,6.01000717041e-09,-1.508410853077721e-08
6.010009777831999e-09,0.8,6.010009777831999e-09,0,6.010009777831999e-09,0.7834956981374378,6.010009777831999e-09,-0.01598050630835907,6.010009777831999e-09,0.8,6.010009777831999e-09,0,6.010009777831999e-09,-6.161436010126562e-09
6.010014992674999e-09,0.8,6.010014992674999e-09,0,6.010014992674999e-09,0.7835094229776818,6.010014992674999e-09,-0.01596303468757836,6.010014992674999e-09,0.8,6.010014992674999e-09,0,6.010014992674999e-09,-1.164286858694773e-08
6.010025422362999e-09,0.8,6.010025422362999e-09,0,6.010025422362999e-09,0.7835365904653518,6.010025422362999e-09,-0.0159284692044566,6.010025422362999e-09,0.8,6.010025422362999e-09,0,6.010025422362999e-09,-1.838366116085169e-08
6.010046281738e-09,0.8,6.010046281738e-09,0,6.010046281738e-09,0.7835906754804524,6.010046281738e-09,-0.01585963471529534,6.010046281738e-09,0.8,6.010046281738e-09,0,6.010046281738e-09,-1.755554898307024e-08
6.010088000488e-09,0.8,6.010088000488e-09,0,6.010088000488e-09,0.7836982251779107,6.010088000488e-09,-0.01572280742180198,6.010088000488e-09,0.8,6.010088000488e-09,0,6.010088000488e-09,-1.890918680365961e-08
6.010171437988e-09,0.8,6.010171437988e-09,0,6.010171437988e-09,0.7839108281078371,6.010171437988e-09,-0.01545257171719899,6.010171437988e-09,0.8,6.010171437988e-09,0,6.010171437988e-09,-1.975747869122322e-08
