/BL (modelFiles=gpdk045.scs:ss) X,/BL (modelFiles=gpdk045.scs:ss) Y,/BLB (modelFiles=gpdk045.scs:ss) X,/BLB (modelFiles=gpdk045.scs:ss) Y,/Q (modelFiles=gpdk045.scs:ss) X,/Q (modelFiles=gpdk045.scs:ss) Y,/QB (modelFiles=gpdk045.scs:ss) X,/QB (modelFiles=gpdk045.scs:ss) Y,/VDD (modelFiles=gpdk045.scs:ss) X,/VDD (modelFiles=gpdk045.scs:ss) Y,/WL (modelFiles=gpdk045.scs:ss) X,/WL (modelFiles=gpdk045.scs:ss) Y,/V0/PLUS (modelFiles=gpdk045.scs:ss) X,/V0/PLUS (modelFiles=gpdk045.scs:ss) Y
2.991329453125e-09,1,2.991329453125e-09,0,2.991329453125e-09,0.003577316350711447,2.991329453125e-09,1.004238865171159,2.991329453125e-09,1,2.991329453125e-09,0.1329453125006301,2.991329453125e-09,1.157672079177363e-06
2.992664119791e-09,1,2.992664119791e-09,0,2.992664119791e-09,0.005803898045795996,2.992664119791e-09,1.007300782234693,2.992664119791e-09,1,2.992664119791e-09,0.2664119791679293,2.992664119791e-09,1.058495331425691e-06
2.995333453125e-09,1,2.995333453125e-09,0,2.995333453125e-09,0.009814780034023193,2.995333453125e-09,1.010935012084612,2.995333453125e-09,1,2.995333453125e-09,0.5333453125025277,2.995333453125e-09,1.422256943486268e-06
2.997666726562e-09,1,2.997666726562e-09,0,2.997666726562e-09,0.02189585727896737,2.997666726562e-09,1.002188294690585,2.997666726562e-09,1,2.997666726562e-09,0.7666726562512639,2.997666726562e-09,-3.044395105447813e-07
2.999006681384e-09,1,2.999006681384e-09,0,2.999006681384e-09,0.0369548448430016,2.999006681384e-09,0.9824583151059454,2.999006681384e-09,1,2.999006681384e-09,0.9006681384127625,2.999006681384e-09,-4.448459034645063e-06
2.999503340692e-09,1,2.999503340692e-09,0,2.999503340692e-09,0.04496226100296426,2.999503340692e-09,0.9701606103316559,2.999503340692e-09,1,2.999503340692e-09,0.9503340692063813,2.999503340692e-09,-5.562566709635328e-06
3e-09,1,3e-09,0,3e-09,0.05456745743596003,3e-09,0.9545114905256267,3e-09,1,3e-09,1,3e-09,-7.565372395232783e-06
3.000005213541e-09,1,3.000005213541e-09,0,3.000005213541e-09,0.05463261997100579,3.000005213541e-09,0.9543043657485095,3.000005213541e-09,1,3.000005213541e-09,1,3.000005213541e-09,-8.786458245923031e-06
3.000015640625e-09,1,3.000015640625e-09,0,3.000015640625e-09,0.0547437970533727,3.000015640625e-09,0.9538803446544363,3.000015640625e-09,1,3.000015640625e-09,1,3.000015640625e-09,-9.89703123239311e-06
3.000020854166e-09,1,3.000020854166e-09,0,3.000020854166e-09,0.05479391126496756,3.000020854166e-09,0.9536655740713499,3.000020854166e-09,1,3.000020854166e-09,1,3.000020854166e-09,-9.679622880158915e-06
3.000023460937e-09,1,3.000023460937e-09,0,3.000023460937e-09,0.05482063967290422,3.000023460937e-09,0.9535590350809668,3.000023460937e-09,1,3.000023460937e-09,1,3.000023460937e-09,-9.634617712276491e-06
3.000028674479e-09,1,3.000028674479e-09,0,3.000028674479e-09,0.05487332917155296,3.000028674479e-09,0.9533456246724372,3.000028674479e-09,1,3.000028674479e-09,1,3.000028674479e-09,-9.663404895657952e-06
3.000031281249e-09,1,3.000031281249e-09,0,3.000031281249e-09,0.05489966858769041,3.000031281249e-09,0.9532389537655066,3.000031281249e-09,1,3.000031281249e-09,1,3.000031281249e-09,-9.649974621016757e-06
3.000036494791e-09,1,3.000036494791e-09,0,3.000036494791e-09,0.05495232761917465,3.000036494791e-09,0.9530256265155997,3.000036494791e-09,1,3.000036494791e-09,1,3.000036494791e-09,-9.661644155287978e-06
3.000046921874e-09,1,3.000046921874e-09,0,3.000046921874e-09,0.05505763045313635,3.000046921874e-09,0.9525990897335317,3.000046921874e-09,1,3.000046921874e-09,1,3.000046921874e-09,-9.667059829996747e-06
3.000067776041e-09,1,3.000067776041e-09,0,3.000067776041e-09,0.05526815846897642,3.000067776041e-09,0.951746469781467,3.000067776041e-09,1,3.000067776041e-09,1,3.000067776041e-09,-9.690527058406685e-06
3.000109484374e-09,1,3.000109484374e-09,0,3.000109484374e-09,0.05568895281039401,3.000109484374e-09,0.9500430087271485,3.000109484374e-09,1,3.000109484374e-09,1,3.000109484374e-09,-9.725537300434378e-06
3.000192901041e-09,1,3.000192901041e-09,0,3.000192901041e-09,0.05652966754262091,3.000192901041e-09,0.9466428581152637,3.000192901041e-09,1,3.000192901041e-09,1,3.000192901041e-09,-9.802686521580443e-06
3.000359734374e-09,1,3.000359734374e-09,0,3.000359734374e-09,0.05820909087355482,3.000359734374e-09,0.9398672406718229,3.000359734374e-09,1,3.000359734374e-09,1,3.000359734374e-09,-9.935382121961632e-06
3.000693401041e-09,1,3.000693401041e-09,0,3.000693401041e-09,0.06157128911394381,3.000693401041e-09,0.9264012788562261,3.000693401041e-09,1,3.000693401041e-09,1,3.000693401041e-09,-1.017192493910061e-05
3.001360734374e-09,1,3.001360734374e-09,0,3.001360734374e-09,0.06839092231689695,3.001360734374e-09,0.8997930585735409,3.001360734374e-09,1,3.001360734374e-09,1,3.001360734374e-09,-1.054416754195024e-05
3.002695401041e-09,1,3.002695401041e-09,0,3.002695401041e-09,0.08286134181110694,3.002695401041e-09,0.8483577454582093,3.002695401041e-09,1,3.002695401041e-09,1,3.002695401041e-09,-1.115922550904547e-05
3.005364734374e-09,1,3.005364734374e-09,0,3.005364734374e-09,0.1158406231141599,3.005364734374e-09,0.7518945491826998,3.005364734374e-09,1,3.005364734374e-09,1,3.005364734374e-09,-1.133107908814863e-05
3.008714149638e-09,1,3.008714149638e-09,0,3.008714149638e-09,0.1587259867028682,3.008714149638e-09,0.6337259880724222,3.008714149638e-09,1,3.008714149638e-09,1,3.008714149638e-09,-1.049280506479255e-05
3.012107021227e-09,1,3.012107021227e-09,0,3.012107021227e-09,0.1951778385184023,3.012107021227e-09,0.509988690332966,3.012107021227e-09,1,3.012107021227e-09,1,3.012107021227e-09,-1.005345582513098e-05
3.016024629339e-09,1,3.016024629339e-09,0,3.016024629339e-09,0.2289276125873089,3.016024629339e-09,0.3703661669202052,3.016024629339e-09,1,3.016024629339e-09,1,3.016024629339e-09,-1.053613177591024e-05
3.020491661096e-09,1,3.020491661096e-09,0,3.020491661096e-09,0.2792888309702322,3.020491661096e-09,0.2329242670374331,3.020491661096e-09,1,3.020491661096e-09,1,3.020491661096e-09,-1.215459864932771e-05
3.024100214641e-09,1,3.024100214641e-09,0,3.024100214641e-09,0.3461195525883373,3.024100214641e-09,0.1461891219432462,3.024100214641e-09,1,3.024100214641e-09,1,3.024100214641e-09,-1.280777479055048e-05
3.027788587624e-09,1,3.027788587624e-09,0,3.027788587624e-09,0.4453509303411938,3.027788587624e-09,0.08723616647679606,3.027788587624e-09,1,3.027788587624e-09,1,3.027788587624e-09,-1.253495961438154e-05
3.03251691288e-09,1,3.03251691288e-09,0,3.03251691288e-09,0.6022452065996997,3.03251691288e-09,0.04799186628772203,3.03251691288e-09,1,3.03251691288e-09,1,3.03251691288e-09,-1.205866679137946e-05
