/BL (modelFiles=gpdk045.scs:ff) X,/BL (modelFiles=gpdk045.scs:ff) Y,/BLB (modelFiles=gpdk045.scs:ff) X,/BLB (modelFiles=gpdk045.scs:ff) Y,/Q (modelFiles=gpdk045.scs:ff) X,/Q (modelFiles=gpdk045.scs:ff) Y,/QB (modelFiles=gpdk045.scs:ff) X,/QB (modelFiles=gpdk045.scs:ff) Y,/VDD (modelFiles=gpdk045.scs:ff) X,/VDD (modelFiles=gpdk045.scs:ff) Y,/WL (modelFiles=gpdk045.scs:ff) X,/WL (modelFiles=gpdk045.scs:ff) Y,/V0/PLUS (modelFiles=gpdk045.scs:ff) X,/V0/PLUS (modelFiles=gpdk045.scs:ff) Y
3.111654633773e-09,1.2,3.111654633773e-09,0,3.111654633773e-09,1.199998761021401,3.111654633773e-09,2.902102436150165e-06,3.111654633773e-09,1.2,3.111654633773e-09,1.2,3.111654633773e-09,-3.791667419967518e-07
3.182031976414e-09,1.2,3.182031976414e-09,0,3.182031976414e-09,1.199998135198133,3.182031976414e-09,-2.29467130935706e-06,3.182031976414e-09,1.2,3.182031976414e-09,1.2,3.182031976414e-09,3.785735774095318e-07
3.322786661697e-09,1.2,3.322786661697e-09,0,3.322786661697e-09,1.199998514785192,3.322786661697e-09,1.970202615319215e-06,3.322786661697e-09,1.2,3.322786661697e-09,1.2,3.322786661697e-09,-3.791258478285763e-07
3.604296032263e-09,1.2,3.604296032263e-09,0,3.604296032263e-09,1.199998264142973,3.604296032263e-09,-1.144460194930051e-06,3.604296032263e-09,1.2,3.604296032263e-09,1.2,3.604296032263e-09,3.785568140250676e-07
4.167314773395e-09,1.2,4.167314773395e-09,0,4.167314773395e-09,1.199998443516626,4.167314773395e-09,8.114850778556934e-07,4.167314773395e-09,1.2,4.167314773395e-09,1.2,4.167314773395e-09,-3.791198941038048e-07
4.767314773395e-09,1.2,4.767314773395e-09,0,4.767314773395e-09,1.199998316955871,4.767314773395e-09,1.4336361028305e-08,4.767314773395e-09,1.2,4.767314773395e-09,1.2,4.767314773395e-09,3.785549716622996e-07
5.367314773394999e-09,1.2,5.367314773394999e-09,0,5.367314773394999e-09,1.199998383825946,5.367314773394999e-09,2.166018017009555e-07,5.367314773394999e-09,1.2,5.367314773394999e-09,1.2,5.367314773394999e-09,-3.791200521154053e-07
5.967314773395e-09,1.2,5.967314773395e-09,0,5.967314773395e-09,1.199998380895896,5.967314773395e-09,1.800524326986869e-08,5.967314773395e-09,1.2,5.967314773395e-09,1.2,5.967314773395e-09,3.785560458712155e-07
5.999999999999999e-09,1.2,5.999999999999999e-09,0,5.999999999999999e-09,1.199997982250244,5.999999999999999e-09,7.812756338361683e-07,5.999999999999999e-09,1.2,5.999999999999999e-09,1.2,5.999999999999999e-09,-3.790954251381808e-07
6.000005212672999e-09,1.2,6.000005212672999e-09,0,6.000005212672999e-09,1.199962960494709,6.000005212672999e-09,-5.100774717894475e-05,6.000005212672999e-09,1.2,6.000005212672999e-09,1.199374479166637,6.000005212672999e-09,-1.843620001319139e-06
