/BL (modelFiles=gpdk045.scs:ss) X,/BL (modelFiles=gpdk045.scs:ss) Y,/BLB (modelFiles=gpdk045.scs:ss) X,/BLB (modelFiles=gpdk045.scs:ss) Y,/Q (modelFiles=gpdk045.scs:ss) X,/Q (modelFiles=gpdk045.scs:ss) Y,/QB (modelFiles=gpdk045.scs:ss) X,/QB (modelFiles=gpdk045.scs:ss) Y,/VDD (modelFiles=gpdk045.scs:ss) X,/VDD (modelFiles=gpdk045.scs:ss) Y,/WL (modelFiles=gpdk045.scs:ss) X,/WL (modelFiles=gpdk045.scs:ss) Y,/V0/PLUS (modelFiles=gpdk045.scs:ss) X,/V0/PLUS (modelFiles=gpdk045.scs:ss) Y
5.990177260415999e-09,1,5.990177260415999e-09,0,5.990177260415999e-09,0.9990959952627227,5.990177260415999e-09,-0.001472001719241687,5.990177260415999e-09,1,5.990177260415999e-09,0.9822739583318438,5.990177260415999e-09,-2.043758405051398e-06
5.990344093749999e-09,1,5.990344093749999e-09,0,5.990344093749999e-09,0.9983013019011749,5.990344093749999e-09,-0.002739136578261846,5.990344093749999e-09,1,5.990344093749999e-09,0.9655906249971087,5.990344093749999e-09,-1.947158839036306e-06
5.990677760415999e-09,1,5.990677760415999e-09,0,5.990677760415999e-09,0.9968633174071806,5.990677760415999e-09,-0.004962575172918233,5.990677760415999e-09,1,5.990677760415999e-09,0.9322239583276383,5.990677760415999e-09,-1.845830690183352e-06
5.991345093749999e-09,1,5.991345093749999e-09,0,5.991345093749999e-09,0.99447913128863,5.991345093749999e-09,-0.008453292768524384,5.991345093749999e-09,1,5.991345093749999e-09,0.8654906249886974,5.991345093749999e-09,-1.667197823654927e-06
5.992679760416e-09,1,5.992679760416e-09,0,5.992679760416e-09,0.991080605304316,5.992679760416e-09,-0.01300211918642902,5.992679760416e-09,1,5.992679760416e-09,0.7320239583108159,5.992679760416e-09,-1.5424743305698e-06
5.994889357754e-09,1,5.994889357754e-09,0,5.994889357754e-09,0.9881959486417685,5.994889357754e-09,-0.01540556288061293,5.994889357754e-09,1,5.994889357754e-09,0.511064224582376,5.994889357754e-09,-1.214178711011242e-06
5.997444678876999e-09,1,5.997444678876999e-09,0,5.997444678876999e-09,0.9874321150021251,5.997444678876999e-09,-0.01245582701164255,5.997444678876999e-09,1,5.997444678876999e-09,0.255532112291188,5.997444678876999e-09,-9.522270662932944e-07
5.998722339437999e-09,1,5.998722339437999e-09,0,5.998722339437999e-09,0.9871365376670436,5.998722339437999e-09,-0.01107457076431076,5.998722339437999e-09,1,5.998722339437999e-09,0.1277660561456354,5.998722339437999e-09,-1.289012168279199e-06
5.999999999999999e-09,1,5.999999999999999e-09,0,5.999999999999999e-09,0.9867655282109484,5.999999999999999e-09,-0.01015192138510076,5.999999999999999e-09,1,5.999999999999999e-09,8.271161533457416e-14,5.999999999999999e-09,-1.114435679103757e-06
6.000001303385e-09,1,6.000001303385e-09,0,6.000001303385e-09,0.9867688184692952,6.000001303385e-09,-0.01014785597307824,6.000001303385e-09,1,6.000001303385e-09,0,6.000001303385e-09,-7.727269867253716e-07
6.000003910155999e-09,1,6.000003910155999e-09,0,6.000003910155999e-09,0.9867775840754486,6.000003910155999e-09,-0.01013734457926172,6.000003910155999e-09,1,6.000003910155999e-09,0,6.000003910155999e-09,-1.851337746379419e-07
6.000009123696999e-09,1,6.000009123696999e-09,0,6.000009123696999e-09,0.9867971491322041,6.000009123696999e-09,-0.01011298309218834,6.000009123696999e-09,1,6.000009123696999e-09,0,6.000009123696999e-09,5.511906938781385e-08
6.000011730468e-09,1,6.000011730468e-09,0,6.000011730468e-09,0.9868060511157493,6.000011730468e-09,-0.01010148388989099,6.000011730468e-09,1,6.000011730468e-09,0,6.000011730468e-09,-2.561521461112717e-08
6.000016944009999e-09,1,6.000016944009999e-09,0,6.000016944009999e-09,0.9868240684485864,6.000016944009999e-09,-0.01007858271118005,6.000016944009999e-09,1,6.000016944009999e-09,0,6.000016944009999e-09,-9.723474342787675e-09
6.000027371092999e-09,1,6.000027371092999e-09,0,6.000027371092999e-09,0.9868596667203446,6.000027371092999e-09,-0.01003318738746396,6.000027371092999e-09,1,6.000027371092999e-09,0,6.000027371092999e-09,-4.222290914714088e-08
6.000048225259999e-09,1,6.000048225259999e-09,0,6.000048225259999e-09,0.9869305190959538,6.000048225259999e-09,-0.009943024976425085,6.000048225259999e-09,1,6.000048225259999e-09,0,6.000048225259999e-09,-2.245820932673593e-08
6.000089933593e-09,1,6.000089933593e-09,0,6.000089933593e-09,0.9870706961809583,6.000089933593e-09,-0.009764971738930315,6.000089933593e-09,1,6.000089933593e-09,0,6.000089933593e-09,-4.671924571611835e-08
6.000173350259999e-09,1,6.000173350259999e-09,0,6.000173350259999e-09,0.9873455856344397,6.000173350259999e-09,-0.009417697785403772,6.000173350259999e-09,1,6.000173350259999e-09,0,6.000173350259999e-09,-3.51172630562206e-08
6.000340183592999e-09,1,6.000340183592999e-09,0,6.000340183592999e-09,0.9878738271256924,6.000340183592999e-09,-0.008757166256361533,6.000340183592999e-09,1,6.000340183592999e-09,0,6.000340183592999e-09,-6.89545024796873e-08
6.000673850259999e-09,1,6.000673850259999e-09,0,6.000673850259999e-09,0.988850834871369,6.000673850259999e-09,-0.007561655006638897,6.000673850259999e-09,1,6.000673850259999e-09,0,6.000673850259999e-09,-7.579023426237912e-08
6.001341183593e-09,1,6.001341183593e-09,0,6.001341183593e-09,0.9905294455005503,6.001341183593e-09,-0.005600139727323246,6.001341183593e-09,1,6.001341183593e-09,0,6.001341183593e-09,-1.335896343135081e-07
6.00267585026e-09,1,6.00267585026e-09,0,6.00267585026e-09,0.9930495421958621,6.00267585026e-09,-0.002946775826366742,6.00267585026e-09,1,6.00267585026e-09,0,6.00267585026e-09,-1.558909158175625e-07
6.005345183593e-09,1,6.005345183593e-09,0,6.005345183593e-09,0.9960508815096788,6.005345183593e-09,-0.0005107196413160187,6.005345183593e-09,1,6.005345183593e-09,0,6.005345183593e-09,-1.787189984645412e-07
6.009146569596e-09,1,6.009146569596e-09,0,6.009146569596e-09,0.998014982226628,6.009146569596e-09,0.0002235259042823066,6.009146569596e-09,1,6.009146569596e-09,0,6.009146569596e-09,-1.113411952723002e-07
6.014084802384e-09,1,6.014084802384e-09,0,6.014084802384e-09,0.9991076662178294,6.014084802384e-09,0.0001953000340089947,6.014084802384e-09,1,6.014084802384e-09,0,6.014084802384e-09,-6.421436953595172e-08
6.020878176490999e-09,1,6.020878176490999e-09,0,6.020878176490999e-09,0.9997011919505188,6.020878176490999e-09,7.327025240587084e-05,6.020878176490999e-09,1,6.020878176490999e-09,0,6.020878176490999e-09,-1.387449078993247e-08
6.032775147954e-09,1,6.032775147954e-09,0,6.032775147954e-09,0.9999780766663499,6.032775147954e-09,4.789933160428093e-06,6.032775147954e-09,1,6.032775147954e-09,0,6.032775147954e-09,-7.487380505029872e-09
6.052071996377999e-09,1,6.052071996377999e-09,0,6.052071996377999e-09,1.000003828618648,6.052071996377999e-09,-6.227491337942956e-07,6.052071996377999e-09,1,6.052071996377999e-09,0,6.052071996377999e-09,6.257894608524184e-09
6.084401861896e-09,1,6.084401861896e-09,0,6.084401861896e-09,0.9999981438482621,6.084401861896e-09,2.453930324136338e-07,6.084401861896e-09,1,6.084401861896e-09,0,6.084401861896e-09,-6.139776366910883e-09
6.145552340308e-09,1,6.145552340308e-09,0,6.145552340308e-09,1.000000992882224,6.145552340308e-09,-5.048716726385494e-08,6.145552340308e-09,1,6.145552340308e-09,0,6.145552340308e-09,6.067085218680629e-09
6.267853297130999e-09,1,6.267853297130999e-09,0,6.267853297130999e-09,0.9999989560937316,6.267853297130999e-09,1.030830793343894e-07,6.267853297130999e-09,1,6.267853297130999e-09,0,6.267853297130999e-09,-6.086813628679234e-09
6.512455210776e-09,1,6.512455210776e-09,0,6.512455210776e-09,1.000000691347886,6.512455210776e-09,-1.839827630103219e-09,6.512455210776e-09,1,6.512455210776e-09,0,6.512455210776e-09,6.047483899296354e-09
6.989999999999999e-09,1,6.989999999999999e-09,0,6.989999999999999e-09,0.9999990889283048,6.989999999999999e-09,8.274057674218182e-08,6.989999999999999e-09,1,6.989999999999999e-09,0,6.989999999999999e-09,-6.078244983012133e-09
6.990006516926999e-09,1,6.990006516926999e-09,0,6.990006516926999e-09,1.000017994949082,6.990006516926999e-09,1.758817968484209e-05,6.990006516926999e-09,1,6.990006516926999e-09,0.0005213541666278001,6.990006516926999e-09,6.436651392071504e-07
6.990019550781e-09,1,6.990019550781e-09,0,6.990019550781e-09,1.000058329125492,6.990019550781e-09,5.465986911909656e-05,6.990019550781e-09,1,6.990019550781e-09,0.0015640624998834,6.990019550781e-09,9.417725865486169e-07
6.990045618488999e-09,1,6.990045618488999e-09,0,6.990045618488999e-09,1.000136424573824,6.990045618488999e-09,0.0001248129324809791,6.990045618488999e-09,1,6.990045618488999e-09,0.003649479166394601,6.990045618488999e-09,7.180488472826142e-07
6.990097753906e-09,1,6.990097753906e-09,0,6.990097753906e-09,1.000290731034002,6.990097753906e-09,0.0002630032391705304,6.990097753906e-09,1,6.990097753906e-09,0.007820312499417002,6.990097753906e-09,9.02406274814068e-07
