/BL (modelFiles=gpdk045.scs:ss) X,/BL (modelFiles=gpdk045.scs:ss) Y,/BLB (modelFiles=gpdk045.scs:ss) X,/BLB (modelFiles=gpdk045.scs:ss) Y,/Q (modelFiles=gpdk045.scs:ss) X,/Q (modelFiles=gpdk045.scs:ss) Y,/QB (modelFiles=gpdk045.scs:ss) X,/QB (modelFiles=gpdk045.scs:ss) Y,/VDD (modelFiles=gpdk045.scs:ss) X,/VDD (modelFiles=gpdk045.scs:ss) Y,/WL (modelFiles=gpdk045.scs:ss) X,/WL (modelFiles=gpdk045.scs:ss) Y,/V0/PLUS (modelFiles=gpdk045.scs:ss) X,/V0/PLUS (modelFiles=gpdk045.scs:ss) Y
3.142098246377e-09,0.8,3.142098246377e-09,0,3.142098246377e-09,0.7946520680793768,3.142098246377e-09,0.0008437452355477978,3.142098246377e-09,0.8,3.142098246377e-09,0.8,3.142098246377e-09,-3.765178240415242e-07
3.151871793061e-09,0.8,3.151871793061e-09,0,3.151871793061e-09,0.797803981247157,3.151871793061e-09,0.0003445125941676259,3.151871793061e-09,0.8,3.151871793061e-09,0.8,3.151871793061e-09,1.080855957687806e-07
3.163671683517e-09,0.8,3.163671683517e-09,0,3.163671683517e-09,0.7992814549165798,3.163671683517e-09,0.0001131110106737249,3.163671683517e-09,0.8,3.163671683517e-09,0.8,3.163671683517e-09,-2.124647154826088e-07
3.179965331995e-09,0.8,3.179965331995e-09,0,3.179965331995e-09,0.7998734085780207,3.179965331995e-09,1.906405673284123e-05,3.179965331995e-09,0.8,3.179965331995e-09,0.8,3.179965331995e-09,1.820848083418091e-07
3.203085644339e-09,0.8,3.203085644339e-09,0,3.203085644339e-09,0.8000000719098499,3.203085644339e-09,7.23707155203435e-07,3.203085644339e-09,0.8,3.203085644339e-09,0.8,3.203085644339e-09,-1.866466182860894e-07
3.237831425277e-09,0.8,3.237831425277e-09,0,3.237831425277e-09,0.7999997601358413,3.237831425277e-09,-6.658726447241354e-07,3.237831425277e-09,0.8,3.237831425277e-09,0.8,3.237831425277e-09,1.866110051734295e-07
3.297257957783e-09,0.8,3.297257957783e-09,0,3.297257957783e-09,0.7999999937529174,3.297257957783e-09,7.369739840260797e-07,3.297257957783e-09,0.8,3.297257957783e-09,0.8,3.297257957783e-09,-1.866244120055224e-07
3.416111022793999e-09,0.8,3.416111022793999e-09,0,3.416111022793999e-09,0.7999996905810016,3.416111022793999e-09,-6.695013425289814e-07,3.416111022793999e-09,0.8,3.416111022793999e-09,0.8,3.416111022793999e-09,1.865979937692494e-07
3.653817152818e-09,0.8,3.653817152818e-09,0,3.653817152818e-09,0.8000000079875791,3.653817152818e-09,7.737777906518823e-07,3.653817152818e-09,0.8,3.653817152818e-09,0.8,3.653817152818e-09,-1.866185396705367e-07
4.129229412864e-09,0.8,4.129229412864e-09,0,4.129229412864e-09,0.7999996912384866,4.129229412864e-09,-7.401330121676961e-07,4.129229412864e-09,0.8,4.129229412864e-09,0.8,4.129229412864e-09,1.865953702111358e-07
4.769229412863999e-09,0.8,4.769229412863999e-09,0,4.769229412863999e-09,0.8000000026255405,4.769229412863999e-09,8.581503482254024e-07,4.769229412863999e-09,0.8,4.769229412863999e-09,0.8,4.769229412863999e-09,-1.866172096604529e-07
5.409229412864e-09,0.8,5.409229412864e-09,0,5.409229412864e-09,0.799999690608054,5.409229412864e-09,-7.863574976264592e-07,5.409229412864e-09,0.8,5.409229412864e-09,0.8,5.409229412864e-09,1.865939210723914e-07
5.999999999999999e-09,0.8,5.999999999999999e-09,0,5.999999999999999e-09,0.8000000094123663,5.999999999999999e-09,8.594280935979544e-07,5.999999999999999e-09,0.8,5.999999999999999e-09,0.8,5.999999999999999e-09,-1.86615306460779e-07
6.000005214842999e-09,0.8,6.000005214842999e-09,0,6.000005214842999e-09,0.7999814021778957,6.000005214842999e-09,-2.759261196572555e-05,6.000005214842999e-09,0.8,6.000005214842999e-09,0.7995828125000418,6.000005214842999e-09,-1.031321956739e-06
6.000015644530999e-09,0.8,6.000015644530999e-09,0,6.000015644530999e-09,0.7999387959455829,6.000015644530999e-09,-9.498313508512005e-05,6.000015644530999e-09,0.8,6.000015644530999e-09,0.7987484375001253,6.000015644530999e-09,-1.776331419479615e-06
6.000036503906e-09,0.8,6.000036503906e-09,0,6.000036503906e-09,0.7998515398469943,6.000036503906e-09,-0.0002339489935342909,6.000036503906e-09,0.8,6.000036503906e-09,0.7970796875002922,6.000036503906e-09,-1.437243999006763e-06
6.000078222656e-09,0.8,6.000078222656e-09,0,6.000078222656e-09,0.7996813667842677,6.000078222656e-09,-0.0005026355399970424,6.000078222656e-09,0.8,6.000078222656e-09,0.7937421875006262,6.000078222656e-09,-1.638627729381423e-06
6.000161660156e-09,0.8,6.000161660156e-09,0,6.000161660156e-09,0.7993431976498495,6.000161660156e-09,-0.001035104959700271,6.000161660156e-09,0.8,6.000161660156e-09,0.7870671875012941,6.000161660156e-09,-1.456016052079199e-06
6.000328535156e-09,0.8,6.000328535156e-09,0,6.000328535156e-09,0.7986872829083342,6.000328535156e-09,-0.002055453152946424,6.000328535156e-09,0.8,6.000328535156e-09,0.77371718750263,6.000328535156e-09,-1.573199892695869e-06
6.000662285155999e-09,0.8,6.000662285155999e-09,0,6.000662285155999e-09,0.7974415213714502,6.000662285155999e-09,-0.003955797078100694,6.000662285155999e-09,0.8,6.000662285155999e-09,0.7470171875053015,6.000662285155999e-09,-1.381579228449711e-06
6.001329785155999e-09,0.8,6.001329785155999e-09,0,6.001329785155999e-09,0.7951980400717379,6.001329785155999e-09,-0.007252876113918671,6.001329785155999e-09,0.8,6.001329785155999e-09,0.6936171875106449,6.001329785155999e-09,-1.433727578559733e-06
6.002664785155e-09,0.8,6.002664785155e-09,0,6.002664785155e-09,0.7915548818619718,6.002664785155e-09,-0.01219866314555143,6.002664785155e-09,0.8,6.002664785155e-09,0.5868171875213315,6.002664785155e-09,-1.163699032349346e-06
6.005334785155e-09,0.8,6.005334785155e-09,0,6.005334785155e-09,0.7870709691386657,6.005334785155e-09,-0.01630093507114092,6.005334785155e-09,0.8,6.005334785155e-09,0.3732171875427046,6.005334785155e-09,-9.694963187618475e-07
6.007788168762999e-09,0.8,6.007788168762999e-09,0,6.007788168762999e-09,0.7849124529163215,6.007788168762999e-09,-0.01634274928963726,6.007788168762999e-09,0.8,6.007788168762999e-09,0.1769464989474666,6.007788168762999e-09,-8.640552473988781e-07
6.008894084380999e-09,0.8,6.008894084380999e-09,0,6.008894084380999e-09,0.7841544208846051,6.008894084380999e-09,-0.01617613897981155,6.008894084380999e-09,0.8,6.008894084380999e-09,0.08847324947373325,6.008894084380999e-09,-1.005378801675263e-06
6.01e-09,0.8,6.01e-09,0,6.01e-09,0.783471487065335,6.01e-09,-0.01601221010940712,6.01e-09,0.8,6.01e-09,0,6.01e-09,-9.106778500197445e-07
6.010001303709999e-09,0.8,6.010001303709999e-09,0,6.010001303709999e-09,0.7834736351441937,6.010001303709999e-09,-0.01600928675193953,6.010001303709999e-09,0.8,6.010001303709999e-09,0,6.010001303709999e-09,-6.211995447788037e-07
6.010001955565999e-09,0.8,6.010001955565999e-09,0,6.010001955565999e-09,0.7834749328704608,6.010001955565999e-09,-0.01600760211154009,6.010001955565999e-09,0.8,6.010001955565999e-09,0,6.010001955565999e-09,-4.678804018199104e-07
6.010003259276999e-09,0.8,6.010003259276999e-09,0,6.010003259276999e-09,0.7834782433060788,6.010003259276999e-09,-0.01600344428793728,6.010003259276999e-09,0.8,6.010003259276999e-09,0,6.010003259276999e-09,-2.186580129857564e-07
6.010005866699e-09,0.8,6.010005866699e-09,0,6.010005866699e-09,0.783485406050479,6.010005866699e-09,-0.0159943574882906,6.010005866699e-09,0.8,6.010005866699e-09,0,6.010005866699e-09,-2.812782915693871e-08
6.01000717041e-09,0.8,6.01000717041e-09,0,6.01000717041e-09,0.7834889618955131,6.01000717041e-09,-0.01598981336714102,6.01000717041e-09,0.8,6.01000717041e-09,0,6.01000717041e-09,-1.504827392471684e-08
6.010009777831999e-09,0.8,6.010009777831999e-09,0,6.010009777831999e-09,0.7834959458345653,6.010009777831999e-09,-0.01598090708853973,6.010009777831999e-09,0.8,6.010009777831999e-09,0,6.010009777831999e-09,-6.134950781935208e-09
6.010014992674999e-09,0.8,6.010014992674999e-09,0,6.010014992674999e-09,0.7835096707753403,6.010014992674999e-09,-0.0159634352310326,6.010014992674999e-09,0.8,6.010014992674999e-09,0,6.010014992674999e-09,-1.162027663894771e-08
6.010025422362999e-09,0.8,6.010025422362999e-09,0,6.010025422362999e-09,0.783536838307867,6.010025422362999e-09,-0.01592886899458082,6.010025422362999e-09,0.8,6.010025422362999e-09,0,6.010025422362999e-09,-1.836405511185714e-08
6.010046281738e-09,0.8,6.010046281738e-09,0,6.010046281738e-09,0.7835909233639788,6.010046281738e-09,-0.01586003298989021,6.010046281738e-09,0.8,6.010046281738e-09,0,6.010046281738e-09,-1.753449676902277e-08
6.010088000488e-09,0.8,6.010088000488e-09,0,6.010088000488e-09,0.7836984731377178,6.010088000488e-09,-0.01572320267599632,6.010088000488e-09,0.8,6.010088000488e-09,0,6.010088000488e-09,-1.888955472152988e-08
6.010171437988e-09,0.8,6.010171437988e-09,0,6.010171437988e-09,0.7839110761894335,6.010171437988e-09,-0.01545296102052837,6.010171437988e-09,0.8,6.010171437988e-09,0,6.010171437988e-09,-1.973680376245143e-08
6.010338312988e-09,0.8,6.010338312988e-09,0,6.010338312988e-09,0.784326536831164,6.010338312988e-09,-0.01492582084185956,6.010338312988e-09,0.8,6.010338312988e-09,0,6.010338312988e-09,-2.284895825409414e-08
6.010672062987999e-09,0.8,6.010672062987999e-09,0,6.010672062987999e-09,0.7851201295382677,6.010672062987999e-09,-0.01392280839741314,6.010672062987999e-09,0.8,6.010672062987999e-09,0,6.010672062987999e-09,-2.748320351259888e-08
6.011339562987999e-09,0.8,6.011339562987999e-09,0,6.011339562987999e-09,0.7865702812453056,6.011339562987999e-09,-0.01210584181844683,6.011339562987999e-09,0.8,6.011339562987999e-09,0,6.011339562987999e-09,-3.700421066360154e-08
6.012674562988e-09,0.8,6.012674562988e-09,0,6.012674562988e-09,0.7890057175849808,6.012674562988e-09,-0.009117332365605125,6.012674562988e-09,0.8,6.012674562988e-09,0,6.012674562988e-09,-5.098213686507422e-08
