/BL (modelFiles=gpdk045.scs:ff) X,/BL (modelFiles=gpdk045.scs:ff) Y,/BLB (modelFiles=gpdk045.scs:ff) X,/BLB (modelFiles=gpdk045.scs:ff) Y,/Q (modelFiles=gpdk045.scs:ff) X,/Q (modelFiles=gpdk045.scs:ff) Y,/QB (modelFiles=gpdk045.scs:ff) X,/QB (modelFiles=gpdk045.scs:ff) Y,/VDD (modelFiles=gpdk045.scs:ff) X,/VDD (modelFiles=gpdk045.scs:ff) Y,/WL (modelFiles=gpdk045.scs:ff) X,/WL (modelFiles=gpdk045.scs:ff) Y,/V0/PLUS (modelFiles=gpdk045.scs:ff) X,/V0/PLUS (modelFiles=gpdk045.scs:ff) Y
3.001352688802e-09,1.2,3.001352688802e-09,0,3.001352688802e-09,0.1785403745570589,3.001352688802e-09,0.850836444869935,3.001352688802e-09,1.2,3.001352688802e-09,1.2,3.001352688802e-09,-3.344696151652427e-05
3.002687133246e-09,1.2,3.002687133246e-09,0,3.002687133246e-09,0.227907487916127,3.002687133246e-09,0.7426355075801727,3.002687133246e-09,1.2,3.002687133246e-09,1.2,3.002687133246e-09,-3.378389863528755e-05
3.004406881844e-09,1.2,3.004406881844e-09,0,3.004406881844e-09,0.301932957145416,3.004406881844e-09,0.6144551332635094,3.004406881844e-09,1.2,3.004406881844e-09,1.2,3.004406881844e-09,-3.442315957422293e-05
3.006283400378e-09,1.2,3.006283400378e-09,0,3.006283400378e-09,0.3916047288665518,3.006283400378e-09,0.4776524789198383,3.006283400378e-09,1.2,3.006283400378e-09,1.2,3.006283400378e-09,-3.73362045605739e-05
3.008320469183e-09,1.2,3.008320469183e-09,0,3.008320469183e-09,0.494026901944695,3.008320469183e-09,0.328939009714695,3.008320469183e-09,1.2,3.008320469183e-09,1.2,3.008320469183e-09,-4.097537818496498e-05
3.011200325832e-09,1.2,3.011200325832e-09,0,3.011200325832e-09,0.6579487200441885,3.011200325832e-09,0.1517590650574253,3.011200325832e-09,1.2,3.011200325832e-09,1.2,3.011200325832e-09,-3.873609999172169e-05
3.013228998537e-09,1.2,3.013228998537e-09,0,3.013228998537e-09,0.791864244141573,3.013228998537e-09,0.07646633745798631,3.013228998537e-09,1.2,3.013228998537e-09,1.2,3.013228998537e-09,-3.299044892172912e-05
3.015196893469e-09,1.2,3.015196893469e-09,0,3.015196893469e-09,0.9196769168983113,3.015196893469e-09,0.04186958834841657,3.015196893469e-09,1.2,3.015196893469e-09,1.2,3.015196893469e-09,-2.590807804047211e-05
3.017307172233e-09,1.2,3.017307172233e-09,0,3.017307172233e-09,1.025497708549545,3.017307172233e-09,0.02362498397323752,3.017307172233e-09,1.2,3.017307172233e-09,1.2,3.017307172233e-09,-1.687544593049957e-05
3.019047385475e-09,1.2,3.019047385475e-09,0,3.019047385475e-09,1.082933822687626,3.019047385475e-09,0.0150385740693254,3.019047385475e-09,1.2,3.019047385475e-09,1.2,3.019047385475e-09,-1.150815355887052e-05
3.021437432147e-09,1.2,3.021437432147e-09,0,3.021437432147e-09,1.132627142488204,3.021437432147e-09,0.008291849330016612,3.021437432147e-09,1.2,3.021437432147e-09,1.2,3.021437432147e-09,-6.580824541057988e-06
3.023733600294e-09,1.2,3.023733600294e-09,0,3.023733600294e-09,1.160557397931835,3.023733600294e-09,0.004797432283330681,3.023733600294e-09,1.2,3.023733600294e-09,1.2,3.023733600294e-09,-4.042106237334221e-06
3.026290458116e-09,1.2,3.026290458116e-09,0,3.026290458116e-09,1.178448137741948,3.026290458116e-09,0.002616925681020137,3.026290458116e-09,1.2,3.026290458116e-09,1.2,3.026290458116e-09,-2.090988743477779e-06
3.029289579604e-09,1.2,3.029289579604e-09,0,3.029289579604e-09,1.189529780254647,3.029289579604e-09,0.001271815602924333,3.029289579604e-09,1.2,3.029289579604e-09,1.2,3.029289579604e-09,-1.154421977529189e-06
3.032935029012e-09,1.2,3.032935029012e-09,0,3.032935029012e-09,1.195744036068004,3.032935029012e-09,0.0005187965999996556,3.032935029012e-09,1.2,3.032935029012e-09,1.2,3.032935029012e-09,-3.470146178307557e-07
3.037417245103e-09,1.2,3.037417245103e-09,0,3.037417245103e-09,1.198657059616743,3.037417245103e-09,0.0001630937597505889,3.037417245103e-09,1.2,3.037417245103e-09,1.2,3.037417245103e-09,-2.255525354036727e-07
3.043166895305e-09,1.2,3.043166895305e-09,0,3.043166895305e-09,1.199730538484309,3.043166895305e-09,3.368753294795009e-05,3.043166895305e-09,1.2,3.043166895305e-09,1.2,3.043166895305e-09,5.968397072396355e-08
