/BL (modelFiles=gpdk045.scs:ff) X,/BL (modelFiles=gpdk045.scs:ff) Y,/BLB (modelFiles=gpdk045.scs:ff) X,/BLB (modelFiles=gpdk045.scs:ff) Y,/Q (modelFiles=gpdk045.scs:ff) X,/Q (modelFiles=gpdk045.scs:ff) Y,/QB (modelFiles=gpdk045.scs:ff) X,/QB (modelFiles=gpdk045.scs:ff) Y,/VDD (modelFiles=gpdk045.scs:ff) X,/VDD (modelFiles=gpdk045.scs:ff) Y,/WL (modelFiles=gpdk045.scs:ff) X,/WL (modelFiles=gpdk045.scs:ff) Y,/V0/PLUS (modelFiles=gpdk045.scs:ff) X,/V0/PLUS (modelFiles=gpdk045.scs:ff) Y
4.020224225431e-09,1.2,4.020224225431e-09,0,4.020224225431e-09,1.113876752568046,4.020224225431e-09,0.01077831591134386,4.020224225431e-09,1.2,4.020224225431e-09,1.2,4.020224225431e-09,-8.403967603161685e-06
4.023038791791e-09,1.2,4.023038791791e-09,0,4.023038791791e-09,1.155487189202722,4.023038791791e-09,0.005404599913446674,4.023038791791e-09,1.2,4.023038791791e-09,1.2,4.023038791791e-09,-4.500938603996432e-06
4.025407900103e-09,1.2,4.025407900103e-09,0,4.025407900103e-09,1.174493550336521,4.025407900103e-09,0.003094215475360939,4.025407900103e-09,1.2,4.025407900103e-09,1.2,4.025407900103e-09,-2.522205837385258e-06
4.028328577885e-09,1.2,4.028328577885e-09,0,4.028328577885e-09,1.187341540655416,4.028328577885e-09,0.001539327734516618,4.028328577885e-09,1.2,4.028328577885e-09,1.2,4.028328577885e-09,-1.338531758724397e-06
4.031697463016999e-09,1.2,4.031697463016999e-09,0,4.031697463016999e-09,1.194438977747398,4.031697463016999e-09,0.0006751702496365234,4.031697463016999e-09,1.2,4.031697463016999e-09,1.2,4.031697463016999e-09,-5.167672734957448e-07
4.035985514645e-09,1.2,4.035985514645e-09,0,4.035985514645e-09,1.198136096953513,4.035985514645e-09,0.0002287272341450372,4.035985514645e-09,1.2,4.035985514645e-09,1.2,4.035985514645e-09,-2.420332100127584e-07
4.041330836139e-09,1.2,4.041330836139e-09,0,4.041330836139e-09,1.199560011424696,4.041330836139e-09,5.223849644692697e-05,4.041330836139e-09,1.2,4.041330836139e-09,1.2,4.041330836139e-09,5.51390167170864e-09
4.048550100928e-09,1.2,4.048550100928e-09,0,4.048550100928e-09,1.199962669979651,4.048550100928e-09,5.823625931163892e-06,4.048550100928e-09,1.2,4.048550100928e-09,1.2,4.048550100928e-09,-5.486422302266196e-08
4.058826160171e-09,1.2,4.058826160171e-09,0,4.058826160171e-09,1.199999589190726,4.058826160171e-09,-1.063105913045255e-06,4.058826160171e-09,1.2,4.058826160171e-09,1.2,4.058826160171e-09,5.030247155637068e-08
4.075669385373e-09,1.2,4.075669385373e-09,0,4.075669385373e-09,1.199999690823686,4.075669385373e-09,1.644111860639096e-06,4.075669385373e-09,1.2,4.075669385373e-09,1.2,4.075669385373e-09,-5.086541641891283e-08
4.108035052118e-09,1.2,4.108035052118e-09,0,4.108035052118e-09,1.199996639289182,4.108035052118e-09,-7.975571047804507e-07,4.108035052118e-09,1.2,4.108035052118e-09,1.2,4.108035052118e-09,4.989993423739946e-08
4.172766385608e-09,1.2,4.172766385608e-09,0,4.172766385608e-09,1.200000278715786,4.172766385608e-09,1.574171242958726e-06,4.172766385608e-09,1.2,4.172766385608e-09,1.2,4.172766385608e-09,-5.076684934854303e-08
4.302229052587e-09,1.2,4.302229052587e-09,0,4.302229052587e-09,1.199996710508451,4.302229052587e-09,-7.221438436748289e-07,4.302229052587e-09,1.2,4.302229052587e-09,1.2,4.302229052587e-09,4.990312994196845e-08
4.5e-09,1.2,4.5e-09,0,4.5e-09,1.199999946434904,4.5e-09,1.481362298054806e-06,4.5e-09,1.2,4.5e-09,1.2,4.5e-09,-5.081464364358689e-08
4.598885473706e-09,1.2,4.598885473706e-09,0,4.598885473706e-09,1.199998389368905,4.598885473706e-09,4.325869579107707e-07,4.598885473706e-09,1.2,4.598885473706e-09,1.2,4.598885473706e-09,-4.466585087308118e-10
4.648328210558999e-09,1.2,4.648328210558999e-09,0,4.648328210558999e-09,1.199998446541731,4.648328210558999e-09,3.782473238969706e-07,4.648328210558999e-09,1.2,4.648328210558999e-09,1.2,4.648328210558999e-09,-4.379045042932708e-10
4.747213684265e-09,1.2,4.747213684265e-09,0,4.747213684265e-09,1.199998406035171,4.747213684265e-09,4.268757964056118e-07,4.747213684265e-09,1.2,4.747213684265e-09,1.2,4.747213684265e-09,-4.444350371588836e-10
4.944984631678e-09,1.2,4.944984631678e-09,0,4.944984631678e-09,1.199998439914984,4.944984631678e-09,3.80771691499806e-07,4.944984631678e-09,1.2,4.944984631678e-09,1.2,4.944984631678e-09,-4.388090249348805e-10
5.340526526502999e-09,1.2,5.340526526502999e-09,0,5.340526526502999e-09,1.199998409198851,5.340526526502999e-09,4.2619752382257e-07,5.340526526502999e-09,1.2,5.340526526502999e-09,1.2,5.340526526502999e-09,-4.439897636293645e-10
5.940526526503e-09,1.2,5.940526526503e-09,0,5.940526526503e-09,1.199998438170556,5.940526526503e-09,3.809051389700376e-07,5.940526526503e-09,1.2,5.940526526503e-09,1.2,5.940526526503e-09,-4.390593345672973e-10
5.989999999999999e-09,1.2,5.989999999999999e-09,0,5.989999999999999e-09,1.199998415663609,5.989999999999999e-09,4.231259432911098e-07,5.989999999999999e-09,1.2,5.989999999999999e-09,1.2,5.989999999999999e-09,-4.430298323691891e-10
5.990005212672999e-09,1.2,5.990005212672999e-09,0,5.990005212672999e-09,1.199964387827696,5.990005212672999e-09,-4.818835330222724e-05,5.990005212672999e-09,1.2,5.990005212672999e-09,1.199374479166637,5.990005212672999e-09,-1.863580233026898e-06
5.99001563802e-09,1.2,5.99001563802e-09,0,5.99001563802e-09,1.19988590992378,5.99001563802e-09,-0.0001669954032426284,5.99001563802e-09,1.2,5.99001563802e-09,1.198123437499909,5.99001563802e-09,-3.438884389425406e-06
5.990020850694e-09,1.2,5.990020850694e-09,0,5.990020850694e-09,1.199845204342576,5.990020850694e-09,-0.0002306413073834058,5.990020850694e-09,1.2,5.990020850694e-09,1.197497916666546,5.990020850694e-09,-3.05366122800623e-06
5.990031276040999e-09,1.2,5.990031276040999e-09,0,5.990031276040999e-09,1.199767948603928,5.990031276040999e-09,-0.0003491442850498938,5.990031276040999e-09,1.2,5.990031276040999e-09,1.196246874999819,5.990031276040999e-09,-2.981740789592406e-06
5.990052126736e-09,1.2,5.990052126736e-09,0,5.990052126736e-09,1.199613861041957,5.990052126736e-09,-0.0005848872608822003,5.990052126736e-09,1.2,5.990052126736e-09,1.193744791666365,5.990052126736e-09,-2.983621360462741e-06
