/BL (modelFiles=gpdk045.scs:tt) X,/BL (modelFiles=gpdk045.scs:tt) Y,/BLB (modelFiles=gpdk045.scs:tt) X,/BLB (modelFiles=gpdk045.scs:tt) Y,/Q (modelFiles=gpdk045.scs:tt) X,/Q (modelFiles=gpdk045.scs:tt) Y,/QB (modelFiles=gpdk045.scs:tt) X,/QB (modelFiles=gpdk045.scs:tt) Y,/VDD (modelFiles=gpdk045.scs:tt) X,/VDD (modelFiles=gpdk045.scs:tt) Y,/WL (modelFiles=gpdk045.scs:tt) X,/WL (modelFiles=gpdk045.scs:tt) Y,/V0/PLUS (modelFiles=gpdk045.scs:tt) X,/V0/PLUS (modelFiles=gpdk045.scs:tt) Y
3.990083416666e-09,0.008341666666706547,3.990083416666e-09,0.9916583333332935,3.990083416666e-09,0.0007191623957502919,3.990083416666e-09,1.00021997645998,3.990083416666e-09,1,3.990083416666e-09,1,3.990083416666e-09,1.375941982648814e-06
3.99025025e-09,0.02502500000011964,3.99025025e-09,0.9749749999998804,3.99025025e-09,0.00244236010114413,3.99025025e-09,1.000748614162112,3.99025025e-09,1,3.99025025e-09,1,3.99025025e-09,2.026717872328321e-06
3.990583916666e-09,0.05839166666694583,3.990583916666e-09,0.9416083333330542,3.990583916666e-09,0.007121406648179779,3.990583916666e-09,1.002121351755493,3.990583916666e-09,1,3.990583916666e-09,1,3.990583916666e-09,2.748587407650932e-06
3.991008498796e-09,0.1008498796883729,3.991008498796e-09,0.8991501203116271,3.991008498796e-09,0.01462792665904193,3.991008498796e-09,1.004177314874745,3.991008498796e-09,1,3.991008498796e-09,1,3.991008498796e-09,3.511944588559505e-06
3.991857663057e-09,0.185766305731227,3.991857663057e-09,0.814233694268773,3.991857663057e-09,0.03126923294553683,3.991857663057e-09,1.008157798682899,3.991857663057e-09,1,3.991857663057e-09,1,3.991857663057e-09,3.887113685521691e-06
3.992904313279e-09,0.2904313279533001,3.992904313279e-09,0.7095686720466999,3.992904313279e-09,0.05088696160352035,3.992904313279e-09,1.011788233441308,3.992904313279e-09,1,3.992904313279e-09,1,3.992904313279e-09,3.857341848634309e-06
3.994321601615e-09,0.4321601615575177,3.994321601615e-09,0.5678398384424823,3.994321601615e-09,0.07180981553456783,3.994321601615e-09,1.013919672091262,3.994321601615e-09,1,3.994321601615e-09,1,3.994321601615e-09,3.02505906487167e-06
3.996224080979999e-09,0.6224080980681479,3.996224080979999e-09,0.3775919019318521,3.996224080979999e-09,0.08989547748667044,3.996224080979999e-09,1.010452348747718,3.996224080979999e-09,1,3.996224080979999e-09,1,3.996224080979999e-09,1.417527339453618e-06
3.998112040489999e-09,0.8112040490340739,3.998112040489999e-09,0.1887959509659261,3.998112040489999e-09,0.09897886387640904,3.998112040489999e-09,0.9813566675809486,3.998112040489999e-09,1,3.998112040489999e-09,1,3.998112040489999e-09,-6.906104688487081e-06
3.999056020244999e-09,0.905602024517037,3.999056020244999e-09,0.09439797548296303,3.999056020244999e-09,0.1012854399910308,3.999056020244999e-09,0.9468144428222344,3.999056020244999e-09,1,3.999056020244999e-09,1,3.999056020244999e-09,-1.338183067785472e-05
